indicatorId,geoUnit,year,type,subtype,value
LR.AG15T99,TUN,2018,Source,Data sources,Tunisia MICS 2018. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was primary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,TUN,2019,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write."
LR.AG15T99,TUN,2019,Source,Data sources,Source: National Survey on Population and Employment
LR.AG15T99,TUN,2021,Source,Data sources,"Tunisia National Survey on Household Budget, Consumption and Standard of Living (EBCNV) 2021-22. Respondents 3 years of age who declared not being at school at the time of the interview were asked to declare the languages in which could read and write well (Arabic, French, English or any other language). Respondents who declared having attended at least lower secondary education were assumed to be literate (UIS)."
LR.AG15T99,TUN,2023,Source,Data sources,Tunisia National Population and Employment Survey (ENPE) 2023 fourth quarter. Respondents of all ages who declared not attending school at the time of the survey were asked to declare whether they could read and write in any other language by responding yes/no.
LR.AG15T99,TUR,2004,Data Status,Data reporting,"Literacy definition:
People who can write and read are accepted as literate."
LR.AG15T99,TUR,2004,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUR,2005,Data Status,Data reporting,"Literacy definition:
People who can write and read are accepted as literate."
LR.AG15T99,TUR,2005,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUR,2006,Data Status,Data reporting,"Literacy definition:
People who can write and read are accepted as literate."
LR.AG15T99,TUR,2006,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUR,2007,Data Status,Data reporting,"Literacy definition:
People who can write and read in at least one language are accepted as literates."
LR.AG15T99,TUR,2007,Source,Data sources,Source: Labour Force Survey
LR.AG15T99,TUR,2009,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2009,Source,Data sources,Source: Population Census
LR.AG15T99,TUR,2010,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2010,Source,Data sources,Source: Survey
LR.AG15T99,TUR,2011,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2011,Source,Data sources,Source: Survey
LR.AG15T99,TUR,2012,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2012,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2013,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2013,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2014,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2014,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2015,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2015,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2016,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2016,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2017,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2017,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2019,Data Status,Data reporting,"Literacy definition:
Literate persons are defined as those who can both read and write."
LR.AG15T99,TUR,2019,Source,Data sources,Source: Administrative Register
LR.AG15T99,TUR,2021,Data Status,Data reporting,"Literacy definition:
Literate: 6 years of age and over population who can read and write in any language including Braille alphabet.   
Illiterate: 6 years of age and over population who cannot read or w rite."
LR.AG15T99,TUR,2021,Source,Data sources,Source: Population Census
LR.AG15T99,TUV,2022,Source,Data sources,"UIS based on PC - Population Census: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 5 years and above were asked to self-assess whether they can read and write a simple sentence in Tuvaluan, Niuan, and English, by answering Yes, No, Refused, or Dont know."
LR.AG15T99,TZA,2002,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
LR.AG15T99,TZA,2002,Source,Data sources,Source: Population Census
LR.AG15T99,TZA,2012,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
LR.AG15T99,TZA,2012,Source,Data sources,Source: Population Census
LR.AG15T99,TZA,2014,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 5 years and above were asked to declare whether they can read and write a short sentence in any of the following languages: Kiswahili, English, both English and Kiswahili, or any other language."
LR.AG15T99,TZA,2015,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to read and write in Kiswahili, English or any other language."
LR.AG15T99,TZA,2015,Source,Data sources,Source: Population Census
LR.AG15T99,TZA,2020,Source,Data sources,"UIS based on LFS - Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 5 years and above were asked to declare whether they can read and write a short sentence in any of the following languages: Kiswahili, English, both English and Kiswahili, or any other language."
LR.AG15T99,TZA,2022,Source,Data sources,Tanzania DHS 2022. A literacy test was administered to men and women aged 15-49 whose highest level of educational attendance was lower secondary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,UGA,2002,Data Status,Data reporting,"Literacy definition:
Literacy is defined as the ability to meaningfully write or read with understanding in any language."
LR.AG15T99,UGA,2002,Source,Data sources,Source: Population Census
LR.AG15T99,UGA,2006,Data Status,Data reporting,"Literacy definition:
Literates are those who can read and write with understanding in any language."
LR.AG15T99,UGA,2006,Source,Data sources,Source: Multiple Indicator Cluster Survey (MICS)
LR.AG15T99,UGA,2010,Data Status,Data reporting,"Literacy definition:
Literates are those who can read and write with understanding in any language."
LR.AG15T99,UGA,2010,Source,Data sources,Source: National Household Survey
LR.AG15T99,UGA,2012,Data Status,Data reporting,"Literacy definition:
Literates are those who can read and write with understanding in any language."
LR.AG15T99,UGA,2012,Source,Data sources,Source: National Household Survey
LR.AG15T99,UGA,2014,Data Status,Data reporting,"Literacy definition:
Can [the respondent] read and write a sentence meaningfully in any language?
1 Read and write
2 Read only
3 Write only
4 No
7 N/A
8 Don't know"
LR.AG15T99,UGA,2014,Source,Data sources,Source: IPUMS data
LR.AG15T99,UGA,2016,Source,Data sources,Uganda DHS 2016. A literacy test was administered to women aged 15-49 and men 15-54 whose highest level of educational attendance was tertiary schooling or lower. The test consisted of an enumerator administered assessment on the ability of the respondent to read a short and simple sentence. Those who could partially or fully read the sentence are considered literate. Respondents above the educational attainment threshold for whom the test was not administered were imputed as literate. Literacy status was imputed via a statistical model for older age groups not covered by the assessment.
LR.AG15T99,UGA,2021,Source,Data sources,"UIS based on LFS - National Labour Force Survey: ILO Harmonized Microdata, https://ilostat.ilo.org/. Respondents aged 5 years and above were asked to self-assess their ability to read and write with understanding in any language. Response categories were: Unable to read and write, Able to read only, Able to read and write, and Uses Braille."
LR.AG15T99,UGA,2023,Source,Data sources,Uganda National Household Survey 2023-24. Respondents 10 years of age and above were asked to declare whether they could read and write by responding yes or no.
