source_id,source_name,source_url,event_date,country_codes,actors,event_type,confidence,notes
903:1979,UCDP,https://ucdp.uu.se/downloads/,1977-12-31,ETH,Government of Ethiopia|SALF,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
903:1980,UCDP,https://ucdp.uu.se/downloads/,1977-12-31,ETH,Government of Ethiopia|SALF,4,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=4
768:1982,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1983,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1984,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1985,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1986,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1987,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1988,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1995,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1996,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:1998,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:2000,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:2004,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
768:2006,UCDP,https://ucdp.uu.se/downloads/,1979-04-26,IND,Government of India|PLA,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
756:1979,UCDP,https://ucdp.uu.se/downloads/,1979-05-30,IRN,Government of Iran|APCO,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
756:1980,UCDP,https://ucdp.uu.se/downloads/,1979-05-30,IRN,Government of Iran|APCO,internationalized_intrastate_conflict,,location=Iran; intensity_level=1(minor_conflict); type_of_conflict=3
738:1979,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1980,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1981,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1982,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1983,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1984,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1985,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1986,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1987,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
738:1988,UCDP,https://ucdp.uu.se/downloads/,1979-07-09,IND,Government of India|TNV,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
757:1979,UCDP,https://ucdp.uu.se/downloads/,1979-11-20,SAU,Government of Saudi Arabia|JSM,internationalized_intrastate_conflict,,location=Saudi Arabia; intensity_level=1(minor_conflict); type_of_conflict=3
898:1979,UCDP,https://ucdp.uu.se/downloads/,1979-12-27,RUS,Government of Afghanistan|Government of Russia (Soviet Union),interstate_conflict,,"location=Afghanistan, Russia (Soviet Union); intensity_level=1(minor_conflict); type_of_conflict=2"
726:1980,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1981,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1982,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1983,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1984,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1985,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1986,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1987,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1988,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
726:1989,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
726:2003,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,USA,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
726:2008,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,PAK|TUR|USA,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
726:2009,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,PAK|TUR|UKR|USA,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
726:2010,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,TUR|UKR|USA,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
726:2011,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,TUR|UKR|USA,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
726:2013,UCDP,https://ucdp.uu.se/downloads/,1980-03-31,TUR|UKR|USA,Government of Afghanistan|Hizb-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
771:2008,UCDP,https://ucdp.uu.se/downloads/,1980-07-23,IND,Government of India|PREPAK,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
771:2009,UCDP,https://ucdp.uu.se/downloads/,1980-07-23,IND,Government of India|PREPAK,internationalized_intrastate_conflict,,location=India; intensity_level=1(minor_conflict); type_of_conflict=3
725:1980,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1981,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1982,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1983,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1984,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1985,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1986,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
725:1987,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
725:1988,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Harakat-i Inqilab-i Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
727:1980,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1981,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1982,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1983,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1984,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1985,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1986,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1987,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1988,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
727:1989,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Hizb-i Islami-yi Afghanistan - Khalis faction,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
728:1980,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1981,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1982,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1983,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1984,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1985,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1986,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1987,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
728:1988,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Jabha-yi Nijat-i Milli-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
729:1980,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1981,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1982,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1983,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1984,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1985,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1986,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1987,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1988,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
729:1989,UCDP,https://ucdp.uu.se/downloads/,1980-12-31,RUS,Government of Afghanistan|Mahaz-i Milli-yi Islami-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
904:1981,UCDP,https://ucdp.uu.se/downloads/,1981-03-21,ETH,Government of Ethiopia|SLM,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=2(war); type_of_conflict=3
904:1983,UCDP,https://ucdp.uu.se/downloads/,1981-03-21,ETH,Government of Ethiopia|SLM,internationalized_intrastate_conflict,,location=Ethiopia; intensity_level=1(minor_conflict); type_of_conflict=3
730:1981,UCDP,https://ucdp.uu.se/downloads/,1981-07-16,RUS,Government of Afghanistan|Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
730:1982,UCDP,https://ucdp.uu.se/downloads/,1981-07-16,RUS,Government of Afghanistan|Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,4,,location=Afghanistan; intensity_level=1(minor_conflict); type_of_conflict=4
730:1983,UCDP,https://ucdp.uu.se/downloads/,1981-07-16,RUS,Government of Afghanistan|Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
730:1984,UCDP,https://ucdp.uu.se/downloads/,1981-07-16,RUS,Government of Afghanistan|Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
730:1985,UCDP,https://ucdp.uu.se/downloads/,1981-07-16,RUS,Government of Afghanistan|Ittihad-i Islami Bara-yi Azadi-yi Afghanistan,4,,location=Afghanistan; intensity_level=2(war); type_of_conflict=4
